Run;MethodName;Duration(ms)
943;GetParentsWithChildren;2.4559
943;UpdateParentWithChildren;20.4353
943;DeleteParentWithChildren;12.4241
944;InsertParentWithChildren;21.9429
944;GetParentsWithChildren;2.8882
944;UpdateParentWithChildren;18.6875
944;DeleteParentWithChildren;11.7316
945;InsertParentWithChildren;22.0966
945;GetParentsWithChildren;2.6768
945;UpdateParentWithChildren;21.3898
945;DeleteParentWithChildren;12.1372
946;InsertParentWithChildren;40.4139
946;GetParentsWithChildren;2.4061
946;UpdateParentWithChildren;10.4492
946;DeleteParentWithChildren;12.4079
947;InsertParentWithChildren;21.8386
947;GetParentsWithChildren;3.5825
947;UpdateParentWithChildren;20.0806
947;DeleteParentWithChildren;22.8668
948;InsertParentWithChildren;11.8208
948;GetParentsWithChildren;14.1073
948;UpdateParentWithChildren;15.0065
948;DeleteParentWithChildren;16.1170
949;InsertParentWithChildren;21.3801
949;GetParentsWithChildren;2.8890
949;UpdateParentWithChildren;11.0702
949;DeleteParentWithChildren;61.6830
950;InsertParentWithChildren;17.3711
950;GetParentsWithChildren;3.0271
950;UpdateParentWithChildren;27.1899
950;DeleteParentWithChildren;14.3887
951;InsertParentWithChildren;21.8981
951;GetParentsWithChildren;3.0204
951;UpdateParentWithChildren;19.1967
951;DeleteParentWithChildren;12.4080
952;InsertParentWithChildren;10.9389
952;GetParentsWithChildren;2.8131
952;UpdateParentWithChildren;20.0625
952;DeleteParentWithChildren;22.1778
953;InsertParentWithChildren;22.7698
953;GetParentsWithChildren;2.5642
953;UpdateParentWithChildren;20.1125
953;DeleteParentWithChildren;21.5384
954;InsertParentWithChildren;22.5973
954;GetParentsWithChildren;2.7112
954;UpdateParentWithChildren;19.2202
954;DeleteParentWithChildren;59.6946
955;InsertParentWithChildren;22.3822
955;GetParentsWithChildren;2.5737
955;UpdateParentWithChildren;20.5617
955;DeleteParentWithChildren;12.5063
956;InsertParentWithChildren;22.1801
956;GetParentsWithChildren;3.0136
956;UpdateParentWithChildren;19.8856
956;DeleteParentWithChildren;12.3725
957;InsertParentWithChildren;21.2523
957;GetParentsWithChildren;2.7427
957;UpdateParentWithChildren;20.3627
957;DeleteParentWithChildren;21.5496
958;InsertParentWithChildren;22.4967
958;GetParentsWithChildren;2.7566
958;UpdateParentWithChildren;19.6841
958;DeleteParentWithChildren;22.9215
959;InsertParentWithChildren;22.7208
959;GetParentsWithChildren;2.5545
959;UpdateParentWithChildren;19.9545
959;DeleteParentWithChildren;22.2587
960;InsertParentWithChildren;21.3281
960;GetParentsWithChildren;3.0831
960;UpdateParentWithChildren;19.5932
960;DeleteParentWithChildren;22.0284
961;InsertParentWithChildren;21.8954
961;GetParentsWithChildren;2.7139
961;UpdateParentWithChildren;18.5125
961;DeleteParentWithChildren;22.7818
962;InsertParentWithChildren;21.8290
962;GetParentsWithChildren;3.0430
962;UpdateParentWithChildren;18.8384
962;DeleteParentWithChildren;22.4080
963;InsertParentWithChildren;22.4004
963;GetParentsWithChildren;2.4987
963;UpdateParentWithChildren;20.2680
963;DeleteParentWithChildren;22.9594
964;InsertParentWithChildren;9.6007
964;GetParentsWithChildren;2.2544
964;UpdateParentWithChildren;20.8012
964;DeleteParentWithChildren;59.1456
965;InsertParentWithChildren;22.6977
965;GetParentsWithChildren;2.3666
965;UpdateParentWithChildren;19.7646
965;DeleteParentWithChildren;12.4650
966;InsertParentWithChildren;9.9760
966;GetParentsWithChildren;2.4028
966;UpdateParentWithChildren;20.0628
966;DeleteParentWithChildren;22.5444
967;InsertParentWithChildren;21.7361
967;GetParentsWithChildren;2.3622
967;UpdateParentWithChildren;19.7915
967;DeleteParentWithChildren;22.8216
968;InsertParentWithChildren;22.1554
968;GetParentsWithChildren;2.8033
968;UpdateParentWithChildren;18.4630
968;DeleteParentWithChildren;22.9230
969;InsertParentWithChildren;22.0997
969;GetParentsWithChildren;3.0355
969;UpdateParentWithChildren;11.5143
969;DeleteParentWithChildren;12.0856
970;InsertParentWithChildren;41.0640
970;GetParentsWithChildren;2.5982
970;UpdateParentWithChildren;20.1677
970;DeleteParentWithChildren;21.4985
971;InsertParentWithChildren;22.5203
971;GetParentsWithChildren;2.7494
971;UpdateParentWithChildren;19.0668
971;DeleteParentWithChildren;12.2282
972;InsertParentWithChildren;22.0326
972;GetParentsWithChildren;2.6253
972;UpdateParentWithChildren;18.6726
972;DeleteParentWithChildren;23.1339
973;InsertParentWithChildren;22.8854
973;GetParentsWithChildren;3.0648
973;UpdateParentWithChildren;19.2166
973;DeleteParentWithChildren;23.0931
974;InsertParentWithChildren;22.8874
974;GetParentsWithChildren;2.5809
974;UpdateParentWithChildren;19.9574
974;DeleteParentWithChildren;21.6843
975;InsertParentWithChildren;21.5240
975;GetParentsWithChildren;2.4665
975;UpdateParentWithChildren;38.5799
975;DeleteParentWithChildren;23.0826
976;InsertParentWithChildren;11.3232
976;GetParentsWithChildren;2.7718
976;UpdateParentWithChildren;11.6015
976;DeleteParentWithChildren;24.3959
977;InsertParentWithChildren;22.8021
977;GetParentsWithChildren;2.6861
977;UpdateParentWithChildren;19.9749
977;DeleteParentWithChildren;21.8376
978;InsertParentWithChildren;10.4996
978;GetParentsWithChildren;2.6466
978;UpdateParentWithChildren;19.7781
978;DeleteParentWithChildren;22.5782
979;InsertParentWithChildren;20.6302
979;GetParentsWithChildren;2.9191
979;UpdateParentWithChildren;19.1709
979;DeleteParentWithChildren;21.7933
980;InsertParentWithChildren;22.1725
980;GetParentsWithChildren;3.2359
980;UpdateParentWithChildren;18.5470
980;DeleteParentWithChildren;41.1669
981;InsertParentWithChildren;22.8795
981;GetParentsWithChildren;2.5288
981;UpdateParentWithChildren;19.7331
981;DeleteParentWithChildren;23.8142
982;InsertParentWithChildren;9.5190
982;GetParentsWithChildren;2.7673
982;UpdateParentWithChildren;19.6665
982;DeleteParentWithChildren;21.9492
983;InsertParentWithChildren;10.1375
983;GetParentsWithChildren;2.4955
983;UpdateParentWithChildren;20.9441
983;DeleteParentWithChildren;12.1458
984;InsertParentWithChildren;22.4633
984;GetParentsWithChildren;3.4249
984;UpdateParentWithChildren;19.7384
984;DeleteParentWithChildren;22.0511
985;InsertParentWithChildren;22.0752
985;GetParentsWithChildren;2.7860
985;UpdateParentWithChildren;38.3320
985;DeleteParentWithChildren;23.4518
986;InsertParentWithChildren;21.7599
986;GetParentsWithChildren;2.9268
986;UpdateParentWithChildren;19.8957
986;DeleteParentWithChildren;22.7681
987;InsertParentWithChildren;22.9140
987;GetParentsWithChildren;2.4378
987;UpdateParentWithChildren;20.6165
987;DeleteParentWithChildren;22.6872
988;InsertParentWithChildren;9.2874
988;GetParentsWithChildren;2.6012
988;UpdateParentWithChildren;19.3986
988;DeleteParentWithChildren;23.2416
989;InsertParentWithChildren;22.1436
989;GetParentsWithChildren;2.7478
989;UpdateParentWithChildren;19.3252
989;DeleteParentWithChildren;21.4157
990;InsertParentWithChildren;21.8561
990;GetParentsWithChildren;2.5874
990;UpdateParentWithChildren;19.0893
990;DeleteParentWithChildren;40.4911
991;InsertParentWithChildren;22.8762
991;GetParentsWithChildren;2.7524
991;UpdateParentWithChildren;20.3549
991;DeleteParentWithChildren;22.1176
992;InsertParentWithChildren;22.2045
992;GetParentsWithChildren;2.3914
992;UpdateParentWithChildren;22.0042
992;DeleteParentWithChildren;22.9983
993;InsertParentWithChildren;22.9993
993;GetParentsWithChildren;3.0827
993;UpdateParentWithChildren;19.3616
993;DeleteParentWithChildren;22.5935
994;InsertParentWithChildren;9.5770
994;GetParentsWithChildren;2.3691
994;UpdateParentWithChildren;20.3061
994;DeleteParentWithChildren;21.8625
995;InsertParentWithChildren;22.7377
995;GetParentsWithChildren;2.7112
995;UpdateParentWithChildren;18.0991
995;DeleteParentWithChildren;11.2296
996;InsertParentWithChildren;40.3538
996;GetParentsWithChildren;2.4442
996;UpdateParentWithChildren;20.6451
996;DeleteParentWithChildren;23.3607
997;InsertParentWithChildren;22.4998
997;GetParentsWithChildren;2.6307
997;UpdateParentWithChildren;19.3800
997;DeleteParentWithChildren;22.8372
998;InsertParentWithChildren;22.1661
998;GetParentsWithChildren;2.6034
998;UpdateParentWithChildren;20.3188
998;DeleteParentWithChildren;21.5802
999;InsertParentWithChildren;22.2145
999;GetParentsWithChildren;2.9562
999;UpdateParentWithChildren;19.6726
999;DeleteParentWithChildren;23.0017
1000;InsertParentWithChildren;21.3219
1000;GetParentsWithChildren;2.9669
1000;UpdateParentWithChildren;19.1104
1000;DeleteParentWithChildren;22.5888
