Run;MethodName;Duration(ms);MemoryUsed(bytes)
649;UpdateParentWithChildren;4,6419;24536
649;DeleteParentWithChildren;2,4362;16448
650;InsertParentWithChildren;4,2992;24600
650;GetParentsWithChildren;0,6869;16448
650;UpdateParentWithChildren;4,5326;24536
650;DeleteParentWithChildren;3,6017;16448
651;InsertParentWithChildren;4,5791;24600
651;GetParentsWithChildren;0,5749;16448
651;UpdateParentWithChildren;5,0901;24536
651;DeleteParentWithChildren;6,2842;16448
652;InsertParentWithChildren;4,7426;24600
652;GetParentsWithChildren;0,5479;16448
652;UpdateParentWithChildren;4,8703;24536
652;DeleteParentWithChildren;3,8434;16448
653;InsertParentWithChildren;3,1372;24600
653;GetParentsWithChildren;0,5489;16448
653;UpdateParentWithChildren;6,4765;28584
653;DeleteParentWithChildren;2,4589;16448
654;InsertParentWithChildren;7,6983;24600
654;GetParentsWithChildren;0,7597;16448
654;UpdateParentWithChildren;4,4022;24536
654;DeleteParentWithChildren;3,3779;16448
655;InsertParentWithChildren;5,8170;24600
655;GetParentsWithChildren;0,8735;16448
655;UpdateParentWithChildren;3,9664;24536
655;DeleteParentWithChildren;3,5829;16448
656;InsertParentWithChildren;3,5452;24600
656;GetParentsWithChildren;0,5732;16448
656;UpdateParentWithChildren;5,3272;24536
656;DeleteParentWithChildren;4,4070;16448
657;InsertParentWithChildren;4,6630;24600
657;GetParentsWithChildren;0,6132;16448
657;UpdateParentWithChildren;6,3018;24536
657;DeleteParentWithChildren;2,2759;16448
658;InsertParentWithChildren;3,8636;24600
658;GetParentsWithChildren;0,8464;16448
658;UpdateParentWithChildren;4,1785;24536
658;DeleteParentWithChildren;3,5914;16448
659;InsertParentWithChildren;5,2186;24600
659;GetParentsWithChildren;0,6726;16448
659;UpdateParentWithChildren;5,2848;24536
659;DeleteParentWithChildren;5,5809;16448
660;InsertParentWithChildren;5,0208;24600
660;GetParentsWithChildren;0,5348;16448
660;UpdateParentWithChildren;4,3279;24536
660;DeleteParentWithChildren;4,2304;16448
661;InsertParentWithChildren;3,8271;24600
661;GetParentsWithChildren;0,5742;16448
661;UpdateParentWithChildren;4,4753;24536
661;DeleteParentWithChildren;2,5191;16448
662;InsertParentWithChildren;5,2888;24600
662;GetParentsWithChildren;0,6712;16448
662;UpdateParentWithChildren;5,2250;24536
662;DeleteParentWithChildren;3,6459;16448
663;InsertParentWithChildren;4,5358;24600
663;GetParentsWithChildren;0,7075;16448
663;UpdateParentWithChildren;5,5011;24536
663;DeleteParentWithChildren;6,5361;16448
664;InsertParentWithChildren;5,3120;24600
664;GetParentsWithChildren;0,5091;16448
664;UpdateParentWithChildren;4,5682;24536
664;DeleteParentWithChildren;3,6577;16448
665;InsertParentWithChildren;3,0225;24600
665;GetParentsWithChildren;0,5419;16448
665;UpdateParentWithChildren;7,1245;24536
665;DeleteParentWithChildren;3,1153;16448
666;InsertParentWithChildren;3,8993;24600
666;GetParentsWithChildren;0,7066;16448
666;UpdateParentWithChildren;6,7258;24536
666;DeleteParentWithChildren;2,8248;16448
667;InsertParentWithChildren;4,0397;24600
667;GetParentsWithChildren;0,6604;16448
667;UpdateParentWithChildren;5,4031;24536
667;DeleteParentWithChildren;4,3277;16448
668;InsertParentWithChildren;4,8096;24600
668;GetParentsWithChildren;0,5288;16448
668;UpdateParentWithChildren;4,9024;24536
668;DeleteParentWithChildren;3,7986;16448
669;InsertParentWithChildren;2,7920;24600
669;GetParentsWithChildren;0,5582;16448
669;UpdateParentWithChildren;6,7390;24536
669;DeleteParentWithChildren;2,7472;16448
670;InsertParentWithChildren;6,6566;24600
670;GetParentsWithChildren;0,5961;16448
670;UpdateParentWithChildren;5,0454;24536
670;DeleteParentWithChildren;4,0054;16448
671;InsertParentWithChildren;4,6062;24600
671;GetParentsWithChildren;0,6128;16448
671;UpdateParentWithChildren;5,8204;24536
671;DeleteParentWithChildren;3,5883;16448
672;InsertParentWithChildren;4,6077;24600
672;GetParentsWithChildren;0,6242;16448
672;UpdateParentWithChildren;4,7864;24536
672;DeleteParentWithChildren;4,3448;16448
673;InsertParentWithChildren;3,5919;24600
673;GetParentsWithChildren;0,9087;16448
673;UpdateParentWithChildren;7,4847;24536
673;DeleteParentWithChildren;6,8737;16448
674;InsertParentWithChildren;8,0051;24600
674;GetParentsWithChildren;0,9406;16448
674;UpdateParentWithChildren;7,4834;24672
674;DeleteParentWithChildren;4,2470;16448
675;InsertParentWithChildren;5,8699;24600
675;GetParentsWithChildren;0,8410;16448
675;UpdateParentWithChildren;5,1584;24536
675;DeleteParentWithChildren;5,2438;16448
676;InsertParentWithChildren;4,9874;24600
676;GetParentsWithChildren;0,7876;16448
676;UpdateParentWithChildren;5,6353;24536
676;DeleteParentWithChildren;3,9885;16448
677;InsertParentWithChildren;5,3547;24600
677;GetParentsWithChildren;0,6595;16448
677;UpdateParentWithChildren;5,2978;24536
677;DeleteParentWithChildren;5,0039;16448
678;InsertParentWithChildren;4,8222;24600
678;GetParentsWithChildren;0,6385;16448
678;UpdateParentWithChildren;4,5517;24536
678;DeleteParentWithChildren;2,6464;16448
679;InsertParentWithChildren;4,2240;24600
679;GetParentsWithChildren;0,6452;16448
679;UpdateParentWithChildren;4,3284;24536
679;DeleteParentWithChildren;3,1790;16448
680;InsertParentWithChildren;4,9516;24600
680;GetParentsWithChildren;0,6138;16448
680;UpdateParentWithChildren;5,4904;24536
680;DeleteParentWithChildren;5,6398;16448
681;InsertParentWithChildren;5,0226;24600
681;GetParentsWithChildren;0,5208;16448
681;UpdateParentWithChildren;4,2563;24536
681;DeleteParentWithChildren;4,8582;16448
682;InsertParentWithChildren;4,7269;24600
682;GetParentsWithChildren;0,5457;16448
682;UpdateParentWithChildren;5,9669;24536
682;DeleteParentWithChildren;2,4500;16448
683;InsertParentWithChildren;3,9494;24600
683;GetParentsWithChildren;0,5935;16448
683;UpdateParentWithChildren;4,3274;24536
683;DeleteParentWithChildren;3,6139;16448
684;InsertParentWithChildren;4,4504;24600
684;GetParentsWithChildren;0,6237;16448
684;UpdateParentWithChildren;5,0998;24536
684;DeleteParentWithChildren;6,2385;16448
685;InsertParentWithChildren;4,8174;24600
685;GetParentsWithChildren;0,5247;16448
685;UpdateParentWithChildren;4,6234;24536
685;DeleteParentWithChildren;4,3391;16448
686;InsertParentWithChildren;4,2164;24600
686;GetParentsWithChildren;0,5592;16448
686;UpdateParentWithChildren;6,3203;24536
686;DeleteParentWithChildren;2,5122;16448
687;InsertParentWithChildren;7,4085;24600
687;GetParentsWithChildren;0,7302;16448
687;UpdateParentWithChildren;4,6262;24536
687;DeleteParentWithChildren;3,0898;16448
688;InsertParentWithChildren;5,9639;24600
688;GetParentsWithChildren;1,1171;16448
688;UpdateParentWithChildren;5,5416;24536
688;DeleteParentWithChildren;2,4497;16448
689;InsertParentWithChildren;3,2580;24600
689;GetParentsWithChildren;0,6760;16448
689;UpdateParentWithChildren;5,4974;24536
689;DeleteParentWithChildren;5,5967;16448
690;InsertParentWithChildren;5,4462;24600
690;GetParentsWithChildren;0,5797;16448
690;UpdateParentWithChildren;4,4638;24536
690;DeleteParentWithChildren;4,4619;16448
691;InsertParentWithChildren;4,4719;24600
691;GetParentsWithChildren;0,5295;16448
691;UpdateParentWithChildren;6,9517;16448
691;DeleteParentWithChildren;2,8278;16448
692;InsertParentWithChildren;4,3510;24600
692;GetParentsWithChildren;0,5994;16448
692;UpdateParentWithChildren;4,9251;24536
692;DeleteParentWithChildren;4,3585;16448
693;InsertParentWithChildren;6,5805;24600
693;GetParentsWithChildren;0,7544;16448
693;UpdateParentWithChildren;5,8206;24536
693;DeleteParentWithChildren;2,7952;16448
694;InsertParentWithChildren;3,8904;24600
694;GetParentsWithChildren;0,6496;16448
694;UpdateParentWithChildren;5,4430;24536
694;DeleteParentWithChildren;4,5292;16448
695;InsertParentWithChildren;5,1621;24600
695;GetParentsWithChildren;0,5783;16448
695;UpdateParentWithChildren;4,8598;24536
695;DeleteParentWithChildren;3,6477;16448
696;InsertParentWithChildren;5,0710;24600
696;GetParentsWithChildren;0,6693;16448
696;UpdateParentWithChildren;5,3189;24536
696;DeleteParentWithChildren;4,4035;16448
697;InsertParentWithChildren;5,2645;24600
697;GetParentsWithChildren;0,6429;16448
697;UpdateParentWithChildren;6,5881;24536
697;DeleteParentWithChildren;3,6360;16448
698;InsertParentWithChildren;4,3589;24600
698;GetParentsWithChildren;0,7319;16448
698;UpdateParentWithChildren;4,3564;24536
698;DeleteParentWithChildren;4,3701;16448
699;InsertParentWithChildren;3,9952;24600
699;GetParentsWithChildren;0,6098;16448
699;UpdateParentWithChildren;3,2511;24536
699;DeleteParentWithChildren;4,9522;16448
700;InsertParentWithChildren;5,0005;24600
700;GetParentsWithChildren;0,8141;16448
700;UpdateParentWithChildren;6,4676;24536
700;DeleteParentWithChildren;5,5144;16448
701;InsertParentWithChildren;5,1991;24600
701;GetParentsWithChildren;0,6513;16448
701;UpdateParentWithChildren;5,1995;24536
701;DeleteParentWithChildren;4,2923;16448
702;InsertParentWithChildren;5,1264;24600
702;GetParentsWithChildren;0,6408;16448
702;UpdateParentWithChildren;4,8755;28584
702;DeleteParentWithChildren;3,7985;16448
703;InsertParentWithChildren;4,5866;24600
703;GetParentsWithChildren;0,8582;16448
703;UpdateParentWithChildren;5,4343;24536
703;DeleteParentWithChildren;5,0707;16448
704;InsertParentWithChildren;4,9414;24600
704;GetParentsWithChildren;0,5782;16448
704;UpdateParentWithChildren;5,4153;24536
704;DeleteParentWithChildren;3,4379;16448
705;InsertParentWithChildren;4,6376;24600
705;GetParentsWithChildren;0,6682;16448
705;UpdateParentWithChildren;5,6392;24536
705;DeleteParentWithChildren;2,6396;16448
706;InsertParentWithChildren;5,9313;24600
706;GetParentsWithChildren;0,5746;16448
706;UpdateParentWithChildren;7,0404;24536
706;DeleteParentWithChildren;3,6775;16448
707;InsertParentWithChildren;3,7413;24600
707;GetParentsWithChildren;0,5498;16448
707;UpdateParentWithChildren;3,7174;24536
707;DeleteParentWithChildren;3,5584;16448
708;InsertParentWithChildren;3,2426;24600
708;GetParentsWithChildren;0,6220;16448
708;UpdateParentWithChildren;6,7949;24536
708;DeleteParentWithChildren;2,5477;16448
709;InsertParentWithChildren;6,7467;24600
709;GetParentsWithChildren;0,6133;16448
709;UpdateParentWithChildren;4,9191;24536
709;DeleteParentWithChildren;3,1398;16448
710;InsertParentWithChildren;6,0542;24600
710;GetParentsWithChildren;0,9226;16448
710;UpdateParentWithChildren;5,9557;24536
710;DeleteParentWithChildren;2,4615;16448
711;InsertParentWithChildren;3,4170;24600
711;GetParentsWithChildren;0,5945;16448
711;UpdateParentWithChildren;5,9009;24536
711;DeleteParentWithChildren;5,3967;16448
712;InsertParentWithChildren;5,4334;24600
712;GetParentsWithChildren;0,6065;16448
712;UpdateParentWithChildren;4,4434;24536
712;DeleteParentWithChildren;3,5940;16448
713;InsertParentWithChildren;3,4574;24600
713;GetParentsWithChildren;0,6786;16448
713;UpdateParentWithChildren;4,7343;24536
713;DeleteParentWithChildren;2,4572;16448
714;InsertParentWithChildren;3,4244;24600
714;GetParentsWithChildren;0,6657;16448
714;UpdateParentWithChildren;5,0294;24536
714;DeleteParentWithChildren;3,6838;16448
715;InsertParentWithChildren;4,8747;24600
715;GetParentsWithChildren;0,8543;16448
715;UpdateParentWithChildren;5,3409;24536
715;DeleteParentWithChildren;4,1512;16448
716;InsertParentWithChildren;5,3106;24600
716;GetParentsWithChildren;0,5726;16448
716;UpdateParentWithChildren;4,7845;24536
716;DeleteParentWithChildren;2,4670;16448
717;InsertParentWithChildren;5,7181;24600
717;GetParentsWithChildren;0,5964;16448
717;UpdateParentWithChildren;4,9418;24536
717;DeleteParentWithChildren;5,8744;16448
718;InsertParentWithChildren;7,1626;24600
718;GetParentsWithChildren;0,7893;16448
718;UpdateParentWithChildren;5,7696;24536
718;DeleteParentWithChildren;3,3060;16448
719;InsertParentWithChildren;6,1167;24600
719;GetParentsWithChildren;0,7154;16448
719;UpdateParentWithChildren;5,3116;24536
719;DeleteParentWithChildren;5,3902;16448
720;InsertParentWithChildren;4,1641;24600
720;GetParentsWithChildren;0,6127;16448
720;UpdateParentWithChildren;4,6336;24536
720;DeleteParentWithChildren;2,4673;16448
721;InsertParentWithChildren;6,0249;24600
721;GetParentsWithChildren;0,6121;16448
721;UpdateParentWithChildren;6,7591;24536
721;DeleteParentWithChildren;5,2204;16448
722;InsertParentWithChildren;4,8238;24600
722;GetParentsWithChildren;0,7267;16448
722;UpdateParentWithChildren;4,5467;24536
722;DeleteParentWithChildren;4,3381;16448
723;InsertParentWithChildren;5,0068;24600
723;GetParentsWithChildren;0,6710;16448
723;UpdateParentWithChildren;4,7112;24536
723;DeleteParentWithChildren;2,4409;16448
724;InsertParentWithChildren;6,1089;24600
724;GetParentsWithChildren;0,6636;16448
724;UpdateParentWithChildren;5,3036;24536
724;DeleteParentWithChildren;4,3098;16448
725;InsertParentWithChildren;4,3748;24600
725;GetParentsWithChildren;0,5406;16448
725;UpdateParentWithChildren;4,5019;24536
725;DeleteParentWithChildren;2,6810;16448
726;InsertParentWithChildren;3,7528;24600
726;GetParentsWithChildren;0,7795;16448
726;UpdateParentWithChildren;5,4651;24536
726;DeleteParentWithChildren;3,7375;16448
727;InsertParentWithChildren;5,2674;24600
727;GetParentsWithChildren;0,6998;16448
727;UpdateParentWithChildren;6,2944;24536
727;DeleteParentWithChildren;6,2729;16448
728;InsertParentWithChildren;5,9308;24600
728;GetParentsWithChildren;0,5578;16448
728;UpdateParentWithChildren;4,9113;24536
728;DeleteParentWithChildren;4,0817;16448
729;InsertParentWithChildren;3,7154;24600
729;GetParentsWithChildren;0,6515;16448
729;UpdateParentWithChildren;6,6391;24536
729;DeleteParentWithChildren;5,9289;16448
730;InsertParentWithChildren;5,0558;24600
730;GetParentsWithChildren;0,6267;16448
730;UpdateParentWithChildren;5,0259;24536
730;DeleteParentWithChildren;2,8208;16448
731;InsertParentWithChildren;5,9957;24600
731;GetParentsWithChildren;0,7552;16448
731;UpdateParentWithChildren;4,9569;24536
731;DeleteParentWithChildren;2,4638;16448
732;InsertParentWithChildren;5,6890;24600
732;GetParentsWithChildren;0,7346;16448
732;UpdateParentWithChildren;4,8029;24536
732;DeleteParentWithChildren;2,7166;16448
733;InsertParentWithChildren;4,6774;24600
733;GetParentsWithChildren;0,6848;16448
733;UpdateParentWithChildren;4,5401;24536
733;DeleteParentWithChildren;3,3749;16448
734;InsertParentWithChildren;2,8214;24600
734;GetParentsWithChildren;0,5210;16448
734;UpdateParentWithChildren;6,6216;24536
734;DeleteParentWithChildren;2,7057;16448
735;InsertParentWithChildren;7,3455;16448
735;GetParentsWithChildren;0,6406;16448
735;UpdateParentWithChildren;4,7204;24536
735;DeleteParentWithChildren;4,9115;16448
736;InsertParentWithChildren;6,1971;24600
736;GetParentsWithChildren;0,6031;16448
736;UpdateParentWithChildren;5,4811;24536
736;DeleteParentWithChildren;2,4821;16448
737;InsertParentWithChildren;6,0481;24600
737;GetParentsWithChildren;0,5561;16448
737;UpdateParentWithChildren;5,3047;24536
737;DeleteParentWithChildren;4,0270;16448
738;InsertParentWithChildren;4,8112;24600
738;GetParentsWithChildren;0,5509;16448
738;UpdateParentWithChildren;4,3277;24536
738;DeleteParentWithChildren;3,7483;16448
739;InsertParentWithChildren;3,3214;24600
739;GetParentsWithChildren;0,5671;16448
739;UpdateParentWithChildren;6,2718;24536
739;DeleteParentWithChildren;2,5106;16448
740;InsertParentWithChildren;6,4254;24600
740;GetParentsWithChildren;0,6604;16448
740;UpdateParentWithChildren;5,5006;24536
740;DeleteParentWithChildren;2,9371;16448
741;InsertParentWithChildren;6,0801;24600
741;GetParentsWithChildren;0,6710;16448
741;UpdateParentWithChildren;5,7718;24536
741;DeleteParentWithChildren;4,5671;16448
742;InsertParentWithChildren;5,6684;24600
742;GetParentsWithChildren;0,5914;16448
742;UpdateParentWithChildren;3,3867;24536
742;DeleteParentWithChildren;4,0926;16448
743;InsertParentWithChildren;5,5281;24600
743;GetParentsWithChildren;0,6149;16448
743;UpdateParentWithChildren;6,9276;24536
743;DeleteParentWithChildren;5,1800;16448
744;InsertParentWithChildren;4,9420;24600
744;GetParentsWithChildren;0,9164;16448
744;UpdateParentWithChildren;5,6222;24536
744;DeleteParentWithChildren;4,2880;16448
745;InsertParentWithChildren;4,7062;24600
745;GetParentsWithChildren;0,6069;16448
745;UpdateParentWithChildren;4,6813;24536
745;DeleteParentWithChildren;3,5761;16448
746;InsertParentWithChildren;4,6417;24600
746;GetParentsWithChildren;0,6649;16448
746;UpdateParentWithChildren;5,4011;24536
746;DeleteParentWithChildren;4,4293;16448
747;InsertParentWithChildren;4,2217;24600
747;GetParentsWithChildren;0,5900;16448
747;UpdateParentWithChildren;4,6985;24536
747;DeleteParentWithChildren;2,2852;16448
748;InsertParentWithChildren;4,9578;24600
748;GetParentsWithChildren;0,6348;16448
748;UpdateParentWithChildren;4,4366;24536
748;DeleteParentWithChildren;5,2887;16448
749;InsertParentWithChildren;6,0286;24600
749;GetParentsWithChildren;0,6763;16448
749;UpdateParentWithChildren;5,4134;24536
749;DeleteParentWithChildren;3,8674;8224
750;InsertParentWithChildren;4,6153;24600
750;GetParentsWithChildren;0,6830;16448
750;UpdateParentWithChildren;5,8289;28584
750;DeleteParentWithChildren;5,0988;16448
751;InsertParentWithChildren;4,7767;24600
751;GetParentsWithChildren;8,7333;16448
751;UpdateParentWithChildren;5,0414;24536
751;DeleteParentWithChildren;4,7941;16448
752;InsertParentWithChildren;4,2574;24600
752;GetParentsWithChildren;0,6742;16448
752;UpdateParentWithChildren;3,4758;24536
752;DeleteParentWithChildren;3,4687;16448
753;InsertParentWithChildren;4,7585;24600
753;GetParentsWithChildren;0,6940;16448
753;UpdateParentWithChildren;6,8130;24536
753;DeleteParentWithChildren;5,7919;16448
754;InsertParentWithChildren;5,2485;24600
754;GetParentsWithChildren;0,6221;16448
754;UpdateParentWithChildren;4,5962;24536
754;DeleteParentWithChildren;3,4450;16448
755;InsertParentWithChildren;5,1901;24600
755;GetParentsWithChildren;0,5725;16448
755;UpdateParentWithChildren;4,4883;24536
755;DeleteParentWithChildren;3,1283;16448
756;InsertParentWithChildren;5,7544;24600
756;GetParentsWithChildren;0,6462;16448
756;UpdateParentWithChildren;4,9865;24536
756;DeleteParentWithChildren;2,5405;16448
757;InsertParentWithChildren;4,5849;24600
757;GetParentsWithChildren;0,6400;16448
757;UpdateParentWithChildren;4,0359;24536
757;DeleteParentWithChildren;3,8812;16448
758;InsertParentWithChildren;2,8454;24600
758;GetParentsWithChildren;0,6105;16448
758;UpdateParentWithChildren;5,7198;24536
758;DeleteParentWithChildren;2,6469;16448
759;InsertParentWithChildren;6,8649;24600
759;GetParentsWithChildren;0,6422;16448
759;UpdateParentWithChildren;4,5216;24536
759;DeleteParentWithChildren;4,2482;16448
760;InsertParentWithChildren;4,2043;24600
760;GetParentsWithChildren;0,5553;16448
760;UpdateParentWithChildren;5,2150;24536
760;DeleteParentWithChildren;3,3635;16448
761;InsertParentWithChildren;4,8955;24600
761;GetParentsWithChildren;0,5948;16448
761;UpdateParentWithChildren;6,3466;24536
761;DeleteParentWithChildren;5,9500;16448
762;InsertParentWithChildren;4,7992;24600
762;GetParentsWithChildren;0,5268;16448
762;UpdateParentWithChildren;4,6634;24536
762;DeleteParentWithChildren;4,1003;16448
763;InsertParentWithChildren;3,6336;24600
763;GetParentsWithChildren;0,6013;16448
763;UpdateParentWithChildren;6,9668;24536
763;DeleteParentWithChildren;2,5308;16448
764;InsertParentWithChildren;4,1302;24600
764;GetParentsWithChildren;0,6617;16448
764;UpdateParentWithChildren;5,8803;24536
764;DeleteParentWithChildren;2,6396;16448
765;InsertParentWithChildren;5,1924;24600
765;GetParentsWithChildren;0,7696;16448
765;UpdateParentWithChildren;5,4676;24536
765;DeleteParentWithChildren;5,5420;16448
766;InsertParentWithChildren;4,7203;24600
766;GetParentsWithChildren;0,7162;16448
766;UpdateParentWithChildren;4,4213;24536
766;DeleteParentWithChildren;4,0835;16448
767;InsertParentWithChildren;5,8761;24600
767;GetParentsWithChildren;0,6653;16448
767;UpdateParentWithChildren;5,4422;24536
767;DeleteParentWithChildren;6,3076;16448
768;InsertParentWithChildren;5,0964;24600
768;GetParentsWithChildren;0,5185;16448
768;UpdateParentWithChildren;5,2245;24536
768;DeleteParentWithChildren;3,6439;16448
769;InsertParentWithChildren;4,2075;24600
769;GetParentsWithChildren;0,7306;16448
769;UpdateParentWithChildren;5,1158;24536
769;DeleteParentWithChildren;2,3374;16448
770;InsertParentWithChildren;6,2684;24600
770;GetParentsWithChildren;0,6742;16448
770;UpdateParentWithChildren;4,5378;24536
770;DeleteParentWithChildren;2,8089;16448
771;InsertParentWithChildren;4,9299;24600
771;GetParentsWithChildren;0,5324;16448
771;UpdateParentWithChildren;4,3876;24536
771;DeleteParentWithChildren;3,6005;16448
772;InsertParentWithChildren;3,2804;24600
772;GetParentsWithChildren;1,0262;16448
772;UpdateParentWithChildren;6,1688;24672
772;DeleteParentWithChildren;2,7261;16448
773;InsertParentWithChildren;7,6188;24600
773;GetParentsWithChildren;0,6173;16448
773;UpdateParentWithChildren;4,4752;24536
773;DeleteParentWithChildren;3,9965;16448
774;InsertParentWithChildren;5,7929;24600
774;GetParentsWithChildren;0,6660;16448
774;UpdateParentWithChildren;6,0428;24536
774;DeleteParentWithChildren;2,6260;16448
775;InsertParentWithChildren;3,4673;24600
775;GetParentsWithChildren;0,5418;16448
775;UpdateParentWithChildren;5,3846;24536
775;DeleteParentWithChildren;6,0808;16448
776;InsertParentWithChildren;5,3443;24600
776;GetParentsWithChildren;0,6947;16448
776;UpdateParentWithChildren;5,1425;24536
776;DeleteParentWithChildren;3,8287;16448
777;InsertParentWithChildren;5,4319;24600
777;GetParentsWithChildren;1,4189;16448
777;UpdateParentWithChildren;6,1630;24536
777;DeleteParentWithChildren;4,0404;16448
778;InsertParentWithChildren;5,4047;24600
778;GetParentsWithChildren;0,7678;16448
778;UpdateParentWithChildren;6,1311;24536
778;DeleteParentWithChildren;4,0076;16448
779;InsertParentWithChildren;4,4969;24600
779;GetParentsWithChildren;0,7670;16448
779;UpdateParentWithChildren;5,6018;24536
779;DeleteParentWithChildren;4,5291;16448
780;InsertParentWithChildren;4,9328;24600
780;GetParentsWithChildren;0,5568;16448
780;UpdateParentWithChildren;4,4232;24536
780;DeleteParentWithChildren;4,0266;16448
781;InsertParentWithChildren;2,9690;24600
781;GetParentsWithChildren;0,6025;16448
781;UpdateParentWithChildren;6,3900;16448
781;DeleteParentWithChildren;2,5594;16448
782;InsertParentWithChildren;7,8367;24600
782;GetParentsWithChildren;0,8160;16448
782;UpdateParentWithChildren;5,3535;24536
782;DeleteParentWithChildren;3,7675;16448
783;InsertParentWithChildren;6,0795;24600
783;GetParentsWithChildren;0,7137;16448
783;UpdateParentWithChildren;5,3214;24536
783;DeleteParentWithChildren;2,4201;16448
784;InsertParentWithChildren;6,0327;24600
784;GetParentsWithChildren;0,8082;16448
784;UpdateParentWithChildren;4,9507;24536
784;DeleteParentWithChildren;3,2387;16448
785;InsertParentWithChildren;4,9456;24600
785;GetParentsWithChildren;0,7787;16448
785;UpdateParentWithChildren;4,4451;24536
785;DeleteParentWithChildren;3,9438;16448
786;InsertParentWithChildren;4,9511;24600
786;GetParentsWithChildren;0,7261;16448
786;UpdateParentWithChildren;6,4972;24536
786;DeleteParentWithChildren;5,9060;16448
787;InsertParentWithChildren;5,1821;24600
787;GetParentsWithChildren;0,5276;16448
787;UpdateParentWithChildren;4,6140;24536
787;DeleteParentWithChildren;3,3265;16448
788;InsertParentWithChildren;5,0280;24600
788;GetParentsWithChildren;0,7303;16448
788;UpdateParentWithChildren;5,3216;24536
788;DeleteParentWithChildren;2,6047;16448
789;InsertParentWithChildren;5,9769;24600
789;GetParentsWithChildren;0,6138;16448
789;UpdateParentWithChildren;5,2102;24536
789;DeleteParentWithChildren;4,3464;16448
790;InsertParentWithChildren;4,3211;24600
790;GetParentsWithChildren;0,5583;16448
790;UpdateParentWithChildren;4,1309;24536
790;DeleteParentWithChildren;3,4900;16448
791;InsertParentWithChildren;3,1019;24600
791;GetParentsWithChildren;0,6414;16448
791;UpdateParentWithChildren;5,7288;24536
791;DeleteParentWithChildren;2,7336;16448
792;InsertParentWithChildren;6,3226;24600
792;GetParentsWithChildren;0,6011;16448
792;UpdateParentWithChildren;5,0565;24536
792;DeleteParentWithChildren;4,5306;16448
793;InsertParentWithChildren;4,0459;24600
793;GetParentsWithChildren;0,6655;16448
793;UpdateParentWithChildren;3,3206;24536
793;DeleteParentWithChildren;3,3158;16448
794;InsertParentWithChildren;5,2742;24600
794;GetParentsWithChildren;0,5967;16448
794;UpdateParentWithChildren;6,6919;24536
794;DeleteParentWithChildren;5,7837;16448
795;InsertParentWithChildren;4,8051;24600
795;GetParentsWithChildren;0,7557;16448
795;UpdateParentWithChildren;6,6800;24536
795;DeleteParentWithChildren;5,5479;16448
796;InsertParentWithChildren;4,8311;24600
796;GetParentsWithChildren;0,7444;16448
796;UpdateParentWithChildren;4,9952;24536
796;DeleteParentWithChildren;5,1268;16448
797;InsertParentWithChildren;5,7519;24600
797;GetParentsWithChildren;0,6576;16448
797;UpdateParentWithChildren;5,0846;24536
797;DeleteParentWithChildren;3,3941;16448
798;InsertParentWithChildren;4,9965;24600
798;GetParentsWithChildren;0,6849;16448
798;UpdateParentWithChildren;5,0471;28584
798;DeleteParentWithChildren;5,3407;16448
799;InsertParentWithChildren;5,0203;24600
799;GetParentsWithChildren;0,5421;16448
799;UpdateParentWithChildren;4,2265;24536
799;DeleteParentWithChildren;4,3592;16448
800;InsertParentWithChildren;4,3058;24600
800;GetParentsWithChildren;0,5559;16448
800;UpdateParentWithChildren;5,9961;24536
800;DeleteParentWithChildren;2,7497;16448
801;InsertParentWithChildren;7,5122;24600
801;GetParentsWithChildren;0,5908;16448
801;UpdateParentWithChildren;4,5026;24672
801;DeleteParentWithChildren;3,0111;16448
802;InsertParentWithChildren;4,8984;24600
802;GetParentsWithChildren;0,6133;16448
802;UpdateParentWithChildren;4,6498;24536
802;DeleteParentWithChildren;3,8776;16448
803;InsertParentWithChildren;4,4914;24600
803;GetParentsWithChildren;0,5531;16448
803;UpdateParentWithChildren;4,4839;24536
803;DeleteParentWithChildren;4,8235;16448
804;InsertParentWithChildren;3,9803;24600
804;GetParentsWithChildren;0,5094;16448
804;UpdateParentWithChildren;4,6813;24536
804;DeleteParentWithChildren;2,6087;16448
805;InsertParentWithChildren;4,6677;24600
805;GetParentsWithChildren;0,5257;16448
805;UpdateParentWithChildren;6,1906;24536
805;DeleteParentWithChildren;5,3145;16448
806;InsertParentWithChildren;5,3097;24600
806;GetParentsWithChildren;0,5713;16448
806;UpdateParentWithChildren;7,1718;24536
806;DeleteParentWithChildren;5,1123;16448
807;InsertParentWithChildren;5,1825;24600
807;GetParentsWithChildren;0,7188;16448
807;UpdateParentWithChildren;4,6055;24536
807;DeleteParentWithChildren;3,9673;16448
808;InsertParentWithChildren;5,5518;24600
808;GetParentsWithChildren;0,6814;16448
808;UpdateParentWithChildren;5,3953;24536
808;DeleteParentWithChildren;3,3093;16448
809;InsertParentWithChildren;4,8612;24600
809;GetParentsWithChildren;0,5930;16448
809;UpdateParentWithChildren;5,1815;24536
809;DeleteParentWithChildren;4,1005;16448
810;InsertParentWithChildren;4,9916;24600
810;GetParentsWithChildren;0,5134;16448
810;UpdateParentWithChildren;4,9125;24536
810;DeleteParentWithChildren;2,5395;16448
811;InsertParentWithChildren;3,6652;24600
811;GetParentsWithChildren;0,6025;16448
811;UpdateParentWithChildren;5,0209;24536
