Run;MethodName;Duration(ms);MemoryUsed(bytes)
648;DeleteParentWithChildren;4,9991;57472
649;InsertParentWithChildren;5,3888;49304
649;GetParentsWithChildren;0,7117;24608
649;UpdateParentWithChildren;3,7723;53176
649;DeleteParentWithChildren;3,9691;57472
650;InsertParentWithChildren;5,9099;49304
650;GetParentsWithChildren;0,7562;24608
650;UpdateParentWithChildren;4,9181;53176
650;DeleteParentWithChildren;5,6188;57472
651;InsertParentWithChildren;6,9747;49304
651;GetParentsWithChildren;1,0565;24608
651;UpdateParentWithChildren;4,8427;53176
651;DeleteParentWithChildren;4,2169;57472
652;InsertParentWithChildren;3,3277;49304
652;GetParentsWithChildren;0,7204;24608
652;UpdateParentWithChildren;5,3400;53176
652;DeleteParentWithChildren;5,1405;57472
653;InsertParentWithChildren;6,6491;49304
653;GetParentsWithChildren;0,7364;20352
653;UpdateParentWithChildren;4,5275;53176
653;DeleteParentWithChildren;6,0094;57472
654;InsertParentWithChildren;3,8777;49304
654;GetParentsWithChildren;0,7938;24608
654;UpdateParentWithChildren;4,4037;53176
654;DeleteParentWithChildren;4,4614;57472
655;InsertParentWithChildren;5,2981;49304
655;GetParentsWithChildren;0,7490;24608
655;UpdateParentWithChildren;4,1662;53176
655;DeleteParentWithChildren;5,8011;57472
656;InsertParentWithChildren;4,1480;49304
656;GetParentsWithChildren;0,6779;24608
656;UpdateParentWithChildren;5,2597;49136
656;DeleteParentWithChildren;6,7695;57472
657;InsertParentWithChildren;5,0899;49304
657;GetParentsWithChildren;0,8568;16448
657;UpdateParentWithChildren;4,3274;49136
657;DeleteParentWithChildren;4,5831;57472
658;InsertParentWithChildren;3,2494;49304
658;GetParentsWithChildren;0,5737;24608
658;UpdateParentWithChildren;4,6098;49136
658;DeleteParentWithChildren;5,9921;57472
659;InsertParentWithChildren;4,6296;49304
659;GetParentsWithChildren;0,7359;24608
659;UpdateParentWithChildren;3,8588;49136
659;DeleteParentWithChildren;5,2031;57472
660;InsertParentWithChildren;7,6603;49304
660;GetParentsWithChildren;0,7433;24608
660;UpdateParentWithChildren;4,1374;49136
660;DeleteParentWithChildren;6,0341;57472
661;InsertParentWithChildren;4,9297;49304
661;GetParentsWithChildren;0,7179;24608
661;UpdateParentWithChildren;4,5489;53176
661;DeleteParentWithChildren;5,5926;57472
662;InsertParentWithChildren;4,6489;49304
662;GetParentsWithChildren;0,6944;24608
662;UpdateParentWithChildren;3,9987;53176
662;DeleteParentWithChildren;3,3853;57472
663;InsertParentWithChildren;3,8455;49304
663;GetParentsWithChildren;0,5782;24608
663;UpdateParentWithChildren;4,5332;53176
663;DeleteParentWithChildren;4,9801;57472
664;InsertParentWithChildren;4,5013;49304
664;GetParentsWithChildren;0,6603;24608
664;UpdateParentWithChildren;4,2786;53176
664;DeleteParentWithChildren;4,5597;57472
665;InsertParentWithChildren;4,3849;49304
665;GetParentsWithChildren;0,6070;24608
665;UpdateParentWithChildren;3,9369;53176
665;DeleteParentWithChildren;5,6731;57472
666;InsertParentWithChildren;6,2439;49304
666;GetParentsWithChildren;1,0012;24608
666;UpdateParentWithChildren;5,2122;53176
666;DeleteParentWithChildren;5,6147;57472
667;InsertParentWithChildren;4,6000;49304
667;GetParentsWithChildren;0,6768;24608
667;UpdateParentWithChildren;4,8790;53176
667;DeleteParentWithChildren;5,9416;57472
668;InsertParentWithChildren;4,2587;49304
668;GetParentsWithChildren;0,8285;24608
668;UpdateParentWithChildren;3,6318;53176
668;DeleteParentWithChildren;2,8535;57472
669;InsertParentWithChildren;5,8193;49304
669;GetParentsWithChildren;0,7492;24608
669;UpdateParentWithChildren;3,9091;53176
669;DeleteParentWithChildren;5,0687;57472
670;InsertParentWithChildren;5,9707;49304
670;GetParentsWithChildren;0,7182;24608
670;UpdateParentWithChildren;4,5488;53176
670;DeleteParentWithChildren;6,0246;57472
671;InsertParentWithChildren;4,8797;49304
671;GetParentsWithChildren;0,7406;24608
671;UpdateParentWithChildren;3,7980;53176
671;DeleteParentWithChildren;2,6929;57472
672;InsertParentWithChildren;4,1188;49304
672;GetParentsWithChildren;0,6471;24608
672;UpdateParentWithChildren;5,9745;53176
672;DeleteParentWithChildren;6,0450;57472
673;InsertParentWithChildren;5,1182;49304
673;GetParentsWithChildren;0,9557;24608
673;UpdateParentWithChildren;4,3448;53176
673;DeleteParentWithChildren;2,9252;57472
674;InsertParentWithChildren;6,0646;49304
674;GetParentsWithChildren;0,6681;24608
674;UpdateParentWithChildren;4,0873;53176
674;DeleteParentWithChildren;3,3035;57472
675;InsertParentWithChildren;3,8964;49304
675;GetParentsWithChildren;0,6676;24608
675;UpdateParentWithChildren;4,8585;53176
675;DeleteParentWithChildren;5,0744;57472
676;InsertParentWithChildren;4,0140;49304
676;GetParentsWithChildren;0,9380;24608
676;UpdateParentWithChildren;3,8518;53176
676;DeleteParentWithChildren;4,4147;57472
677;InsertParentWithChildren;5,3691;49304
677;GetParentsWithChildren;0,7162;24608
677;UpdateParentWithChildren;4,3712;49136
677;DeleteParentWithChildren;3,6553;57472
678;InsertParentWithChildren;5,4012;49304
678;GetParentsWithChildren;1,0741;24608
678;UpdateParentWithChildren;4,8932;49136
678;DeleteParentWithChildren;5,0916;57472
679;InsertParentWithChildren;5,7014;49304
679;GetParentsWithChildren;0,8517;24608
679;UpdateParentWithChildren;4,8514;49136
679;DeleteParentWithChildren;5,3419;57472
680;InsertParentWithChildren;4,8276;49304
680;GetParentsWithChildren;0,7596;24608
680;UpdateParentWithChildren;4,5487;49136
680;DeleteParentWithChildren;4,0118;57472
681;InsertParentWithChildren;6,0394;49304
681;GetParentsWithChildren;0,7194;24608
681;UpdateParentWithChildren;5,0460;49136
681;DeleteParentWithChildren;6,0092;57472
682;InsertParentWithChildren;7,1853;49304
682;GetParentsWithChildren;0,9095;24608
682;UpdateParentWithChildren;3,6536;53176
682;DeleteParentWithChildren;6,1163;57472
683;InsertParentWithChildren;4,7149;49304
683;GetParentsWithChildren;0,6155;24608
683;UpdateParentWithChildren;4,4307;53176
683;DeleteParentWithChildren;5,6888;57472
684;InsertParentWithChildren;4,0554;49304
684;GetParentsWithChildren;0,6847;24608
684;UpdateParentWithChildren;3,7856;53176
684;DeleteParentWithChildren;3,3271;57472
685;InsertParentWithChildren;4,0979;49304
685;GetParentsWithChildren;0,6984;24608
685;UpdateParentWithChildren;6,2955;53176
685;DeleteParentWithChildren;5,7122;57472
686;InsertParentWithChildren;4,7552;49304
686;GetParentsWithChildren;0,6645;24608
686;UpdateParentWithChildren;3,9257;53176
686;DeleteParentWithChildren;5,6221;57472
687;InsertParentWithChildren;4,5542;49304
687;GetParentsWithChildren;0,6288;24608
687;UpdateParentWithChildren;3,9596;53176
687;DeleteParentWithChildren;3,3909;57472
688;InsertParentWithChildren;5,7735;49304
688;GetParentsWithChildren;0,6949;24608
688;UpdateParentWithChildren;4,0051;53176
688;DeleteParentWithChildren;5,4997;57472
689;InsertParentWithChildren;4,0757;49304
689;GetParentsWithChildren;0,6148;24608
689;UpdateParentWithChildren;3,7624;53176
689;DeleteParentWithChildren;4,5372;57472
690;InsertParentWithChildren;4,6797;49304
690;GetParentsWithChildren;0,6899;24608
690;UpdateParentWithChildren;3,4406;53176
690;DeleteParentWithChildren;6,5729;57472
691;InsertParentWithChildren;3,8587;49304
691;GetParentsWithChildren;0,7523;24608
691;UpdateParentWithChildren;4,2003;53176
691;DeleteParentWithChildren;2,7109;57472
692;InsertParentWithChildren;3,9531;49304
692;GetParentsWithChildren;0,7458;24608
692;UpdateParentWithChildren;6,7375;53176
692;DeleteParentWithChildren;4,4226;57472
693;InsertParentWithChildren;3,0313;49304
693;GetParentsWithChildren;0,6499;24608
693;UpdateParentWithChildren;4,0526;53176
693;DeleteParentWithChildren;4,9529;57472
694;InsertParentWithChildren;4,6647;49304
694;GetParentsWithChildren;1,0776;24608
694;UpdateParentWithChildren;4,2895;53176
694;DeleteParentWithChildren;2,9819;57472
695;InsertParentWithChildren;6,3148;49304
695;GetParentsWithChildren;0,8237;24608
695;UpdateParentWithChildren;4,6217;53176
695;DeleteParentWithChildren;4,2695;57472
696;InsertParentWithChildren;3,8660;49304
696;GetParentsWithChildren;0,7712;24608
696;UpdateParentWithChildren;7,1591;53176
696;DeleteParentWithChildren;5,3333;57472
697;InsertParentWithChildren;4,6535;49304
697;GetParentsWithChildren;0,6628;24608
697;UpdateParentWithChildren;4,1870;53176
697;DeleteParentWithChildren;4,0879;57472
698;InsertParentWithChildren;3,3185;49304
698;GetParentsWithChildren;0,6087;24608
698;UpdateParentWithChildren;4,3128;49136
698;DeleteParentWithChildren;4,8302;57472
699;InsertParentWithChildren;3,6096;49304
699;GetParentsWithChildren;0,7543;24608
699;UpdateParentWithChildren;4,2328;49136
699;DeleteParentWithChildren;4,3329;57472
700;InsertParentWithChildren;5,9479;49304
700;GetParentsWithChildren;0,6725;24608
700;UpdateParentWithChildren;5,6672;49136
700;DeleteParentWithChildren;3,5736;57472
701;InsertParentWithChildren;5,5342;49304
701;GetParentsWithChildren;0,7038;24608
701;UpdateParentWithChildren;4,4439;49136
701;DeleteParentWithChildren;6,1356;57472
702;InsertParentWithChildren;6,6306;49304
702;GetParentsWithChildren;0,8900;24608
702;UpdateParentWithChildren;4,5152;49136
702;DeleteParentWithChildren;7,5138;57472
703;InsertParentWithChildren;6,1423;49304
703;GetParentsWithChildren;0,7022;24608
703;UpdateParentWithChildren;4,6598;53176
703;DeleteParentWithChildren;3,1681;57472
704;InsertParentWithChildren;4,2856;49304
704;GetParentsWithChildren;0,7139;24608
704;UpdateParentWithChildren;4,1680;53176
704;DeleteParentWithChildren;2,9832;57472
705;InsertParentWithChildren;4,1864;49304
705;GetParentsWithChildren;0,6461;24608
705;UpdateParentWithChildren;4,7221;53176
705;DeleteParentWithChildren;4,8768;57472
706;InsertParentWithChildren;4,0716;49304
706;GetParentsWithChildren;0,6759;24608
706;UpdateParentWithChildren;3,7126;53176
706;DeleteParentWithChildren;4,5589;57472
707;InsertParentWithChildren;4,8187;49304
707;GetParentsWithChildren;0,6807;24608
707;UpdateParentWithChildren;3,8348;53176
707;DeleteParentWithChildren;7,1351;57472
708;InsertParentWithChildren;3,5730;49304
708;GetParentsWithChildren;0,6370;24608
708;UpdateParentWithChildren;4,0062;53176
708;DeleteParentWithChildren;2,7674;57472
709;InsertParentWithChildren;3,8409;49304
709;GetParentsWithChildren;0,7059;24608
709;UpdateParentWithChildren;3,9160;53176
709;DeleteParentWithChildren;4,7469;57472
710;InsertParentWithChildren;5,8776;49304
710;GetParentsWithChildren;0,7097;24608
710;UpdateParentWithChildren;4,7858;53176
710;DeleteParentWithChildren;6,0051;57472
711;InsertParentWithChildren;6,0103;49304
711;GetParentsWithChildren;0,8167;24608
711;UpdateParentWithChildren;4,3798;53176
711;DeleteParentWithChildren;4,9816;57472
712;InsertParentWithChildren;4,6695;49304
712;GetParentsWithChildren;0,8994;24608
712;UpdateParentWithChildren;4,5300;53176
712;DeleteParentWithChildren;5,4291;57472
713;InsertParentWithChildren;6,0542;49304
713;GetParentsWithChildren;0,8404;24608
713;UpdateParentWithChildren;4,8264;53176
713;DeleteParentWithChildren;6,1049;57472
714;InsertParentWithChildren;3,9639;49304
714;GetParentsWithChildren;0,7189;24608
714;UpdateParentWithChildren;4,1292;53176
714;DeleteParentWithChildren;3,7830;57472
715;InsertParentWithChildren;4,5809;49304
715;GetParentsWithChildren;0,6104;24608
715;UpdateParentWithChildren;4,0558;53176
715;DeleteParentWithChildren;3,9400;57472
716;InsertParentWithChildren;5,4351;49304
716;GetParentsWithChildren;0,6579;24608
716;UpdateParentWithChildren;5,3703;53176
716;DeleteParentWithChildren;4,9229;57472
717;InsertParentWithChildren;3,1902;49304
717;GetParentsWithChildren;0,6628;24608
717;UpdateParentWithChildren;4,7902;49136
717;DeleteParentWithChildren;6,0134;57472
718;InsertParentWithChildren;5,2350;49304
718;GetParentsWithChildren;0,7880;24608
718;UpdateParentWithChildren;3,8699;49136
718;DeleteParentWithChildren;6,0099;57472
719;InsertParentWithChildren;6,3869;49304
719;GetParentsWithChildren;0,7899;24608
719;UpdateParentWithChildren;6,0976;49136
719;DeleteParentWithChildren;5,1902;57472
720;InsertParentWithChildren;4,8884;49304
720;GetParentsWithChildren;0,9961;24608
720;UpdateParentWithChildren;3,6423;49136
720;DeleteParentWithChildren;3,9477;57472
721;InsertParentWithChildren;3,9882;49304
721;GetParentsWithChildren;0,7085;24608
721;UpdateParentWithChildren;4,5421;49136
721;DeleteParentWithChildren;4,4514;57472
722;InsertParentWithChildren;3,4873;49304
722;GetParentsWithChildren;0,9059;24608
722;UpdateParentWithChildren;4,6860;53176
722;DeleteParentWithChildren;5,1457;57472
723;InsertParentWithChildren;5,6090;49304
723;GetParentsWithChildren;0,7406;24608
723;UpdateParentWithChildren;3,9810;53176
723;DeleteParentWithChildren;2,9764;57472
724;InsertParentWithChildren;3,7620;49304
724;GetParentsWithChildren;0,6744;24608
724;UpdateParentWithChildren;4,6451;53176
724;DeleteParentWithChildren;2,9413;57472
725;InsertParentWithChildren;3,9817;49304
725;GetParentsWithChildren;0,7487;24608
725;UpdateParentWithChildren;4,4098;53176
725;DeleteParentWithChildren;4,8535;57472
726;InsertParentWithChildren;4,3659;49304
726;GetParentsWithChildren;0,6512;24608
726;UpdateParentWithChildren;4,9278;53176
726;DeleteParentWithChildren;4,7204;57472
727;InsertParentWithChildren;6,0119;49304
727;GetParentsWithChildren;0,6419;24608
727;UpdateParentWithChildren;4,6923;53176
727;DeleteParentWithChildren;2,8632;57472
728;InsertParentWithChildren;5,7489;49304
728;GetParentsWithChildren;0,7255;24608
728;UpdateParentWithChildren;3,9657;53176
728;DeleteParentWithChildren;2,8690;57472
729;InsertParentWithChildren;5,1709;49304
729;GetParentsWithChildren;0,6587;24608
729;UpdateParentWithChildren;3,8129;53176
729;DeleteParentWithChildren;8,4585;57472
730;InsertParentWithChildren;5,8116;49304
730;GetParentsWithChildren;0,8000;24608
730;UpdateParentWithChildren;4,4851;53176
730;DeleteParentWithChildren;2,8361;57472
731;InsertParentWithChildren;6,8570;49304
731;GetParentsWithChildren;0,7006;24608
731;UpdateParentWithChildren;3,4927;53176
731;DeleteParentWithChildren;6,2155;57472
732;InsertParentWithChildren;3,9576;49304
732;GetParentsWithChildren;0,6399;24608
732;UpdateParentWithChildren;4,6379;53176
732;DeleteParentWithChildren;4,0383;57472
733;InsertParentWithChildren;5,9941;49304
733;GetParentsWithChildren;0,6925;24608
733;UpdateParentWithChildren;5,9272;53176
733;DeleteParentWithChildren;5,2127;57472
734;InsertParentWithChildren;3,2786;49304
734;GetParentsWithChildren;0,6531;24608
734;UpdateParentWithChildren;4,6639;53176
734;DeleteParentWithChildren;6,0175;57472
735;InsertParentWithChildren;3,3596;49304
735;GetParentsWithChildren;0,7430;24608
735;UpdateParentWithChildren;5,6789;53176
735;DeleteParentWithChildren;4,1094;57472
736;InsertParentWithChildren;4,0843;49304
736;GetParentsWithChildren;0,7386;24608
736;UpdateParentWithChildren;4,0995;53176
736;DeleteParentWithChildren;4,4383;57472
737;InsertParentWithChildren;5,9775;49304
737;GetParentsWithChildren;0,7280;24608
737;UpdateParentWithChildren;4,5168;53176
737;DeleteParentWithChildren;5,7567;57472
738;InsertParentWithChildren;7,5889;49304
738;GetParentsWithChildren;0,7382;24608
738;UpdateParentWithChildren;4,4139;49136
738;DeleteParentWithChildren;5,9378;57472
739;InsertParentWithChildren;3,3493;49304
739;GetParentsWithChildren;0,8156;24608
739;UpdateParentWithChildren;3,7951;49136
739;DeleteParentWithChildren;4,0886;57472
740;InsertParentWithChildren;3,3097;49304
740;GetParentsWithChildren;0,6658;24608
740;UpdateParentWithChildren;4,6422;49136
740;DeleteParentWithChildren;4,2631;57472
741;InsertParentWithChildren;3,9541;49304
741;GetParentsWithChildren;0,8597;24608
741;UpdateParentWithChildren;2,6925;49136
741;DeleteParentWithChildren;4,2050;57472
742;InsertParentWithChildren;3,8841;49304
742;GetParentsWithChildren;0,6673;24608
742;UpdateParentWithChildren;2,6962;49136
742;DeleteParentWithChildren;4,8305;57472
743;InsertParentWithChildren;5,4486;49304
743;GetParentsWithChildren;0,9152;24608
743;UpdateParentWithChildren;4,7333;53176
743;DeleteParentWithChildren;3,3260;57472
744;InsertParentWithChildren;4,4712;49304
744;GetParentsWithChildren;0,6907;24608
744;UpdateParentWithChildren;4,1876;53176
744;DeleteParentWithChildren;5,3609;57472
745;InsertParentWithChildren;4,1057;49304
745;GetParentsWithChildren;0,7004;24608
745;UpdateParentWithChildren;4,3714;53176
745;DeleteParentWithChildren;4,2093;57472
746;InsertParentWithChildren;3,5517;49304
746;GetParentsWithChildren;0,8252;24608
746;UpdateParentWithChildren;5,7777;53176
746;DeleteParentWithChildren;5,2120;57472
747;InsertParentWithChildren;4,4663;49304
747;GetParentsWithChildren;0,7131;24608
747;UpdateParentWithChildren;3,9758;53176
747;DeleteParentWithChildren;3,0556;57472
748;InsertParentWithChildren;5,0223;49304
748;GetParentsWithChildren;0,6826;24608
748;UpdateParentWithChildren;4,8258;53176
748;DeleteParentWithChildren;5,8134;57472
749;InsertParentWithChildren;4,9135;49304
749;GetParentsWithChildren;0,8927;24608
749;UpdateParentWithChildren;5,2032;53176
749;DeleteParentWithChildren;6,2332;57472
750;InsertParentWithChildren;4,2963;49304
750;GetParentsWithChildren;0,6910;20352
750;UpdateParentWithChildren;4,4997;53176
750;DeleteParentWithChildren;5,4696;57472
751;InsertParentWithChildren;4,3949;49304
751;GetParentsWithChildren;14,4518;24608
751;UpdateParentWithChildren;7,3390;53176
751;DeleteParentWithChildren;7,2639;57472
752;InsertParentWithChildren;5,5818;49304
752;GetParentsWithChildren;0,6294;24608
752;UpdateParentWithChildren;4,4051;53176
752;DeleteParentWithChildren;2,7637;57472
753;InsertParentWithChildren;3,6715;49304
753;GetParentsWithChildren;0,7616;24608
753;UpdateParentWithChildren;3,8117;53176
753;DeleteParentWithChildren;2,9382;57472
754;InsertParentWithChildren;4,3630;49304
754;GetParentsWithChildren;0,6559;24608
754;UpdateParentWithChildren;4,5990;53176
754;DeleteParentWithChildren;5,8380;57472
755;InsertParentWithChildren;4,5568;49304
755;GetParentsWithChildren;0,6849;24608
755;UpdateParentWithChildren;4,1677;53176
755;DeleteParentWithChildren;4,2699;57472
756;InsertParentWithChildren;4,4757;49304
756;GetParentsWithChildren;0,8168;24608
756;UpdateParentWithChildren;3,9456;53176
756;DeleteParentWithChildren;5,9604;57472
757;InsertParentWithChildren;4,4372;49304
757;GetParentsWithChildren;0,9352;24608
757;UpdateParentWithChildren;4,5561;53176
757;DeleteParentWithChildren;4,7777;57472
758;InsertParentWithChildren;5,6498;49304
758;GetParentsWithChildren;0,9134;24608
758;UpdateParentWithChildren;6,3668;49136
758;DeleteParentWithChildren;5,5662;57472
759;InsertParentWithChildren;5,0195;49304
759;GetParentsWithChildren;0,6871;24608
759;UpdateParentWithChildren;4,4023;53176
759;DeleteParentWithChildren;2,8620;57472
760;InsertParentWithChildren;5,9791;49304
760;GetParentsWithChildren;0,7383;24608
760;UpdateParentWithChildren;3,9658;53176
760;DeleteParentWithChildren;3,1612;57472
761;InsertParentWithChildren;4,1557;49304
761;GetParentsWithChildren;0,7245;24608
761;UpdateParentWithChildren;4,0927;53176
761;DeleteParentWithChildren;5,0584;57472
762;InsertParentWithChildren;4,6244;49304
762;GetParentsWithChildren;0,9015;24608
762;UpdateParentWithChildren;4,3876;53176
762;DeleteParentWithChildren;4,7495;57472
763;InsertParentWithChildren;6,2417;49304
763;GetParentsWithChildren;0,7123;24608
763;UpdateParentWithChildren;4,3781;53176
763;DeleteParentWithChildren;3,4019;57472
764;InsertParentWithChildren;4,0666;49304
764;GetParentsWithChildren;0,7613;24608
764;UpdateParentWithChildren;4,5188;53176
764;DeleteParentWithChildren;5,7368;57472
765;InsertParentWithChildren;3,5083;49304
765;GetParentsWithChildren;0,7303;24608
765;UpdateParentWithChildren;4,1173;53176
765;DeleteParentWithChildren;4,7958;57472
766;InsertParentWithChildren;5,4746;49304
766;GetParentsWithChildren;0,6785;24608
766;UpdateParentWithChildren;3,8560;53176
766;DeleteParentWithChildren;3,5137;57472
767;InsertParentWithChildren;5,7818;49304
767;GetParentsWithChildren;0,8307;24608
767;UpdateParentWithChildren;4,5783;53176
767;DeleteParentWithChildren;5,8329;57472
768;InsertParentWithChildren;4,8712;49304
768;GetParentsWithChildren;0,8682;24608
768;UpdateParentWithChildren;3,8337;53176
768;DeleteParentWithChildren;5,9700;57472
769;InsertParentWithChildren;5,9646;49304
769;GetParentsWithChildren;0,7348;24608
769;UpdateParentWithChildren;4,8610;53176
769;DeleteParentWithChildren;5,7550;57472
770;InsertParentWithChildren;3,2157;49304
770;GetParentsWithChildren;0,7526;24608
770;UpdateParentWithChildren;3,8198;53176
770;DeleteParentWithChildren;3,9174;57472
771;InsertParentWithChildren;3,1882;49304
771;GetParentsWithChildren;0,6461;24608
771;UpdateParentWithChildren;4,3861;53176
771;DeleteParentWithChildren;4,3686;57472
772;InsertParentWithChildren;3,4515;49304
772;GetParentsWithChildren;0,7161;24608
772;UpdateParentWithChildren;4,4701;53176
772;DeleteParentWithChildren;4,3737;57472
773;InsertParentWithChildren;5,2119;49304
773;GetParentsWithChildren;0,6529;24608
773;UpdateParentWithChildren;6,7479;53176
773;DeleteParentWithChildren;5,6435;57472
774;InsertParentWithChildren;4,0080;49304
774;GetParentsWithChildren;0,6613;24608
774;UpdateParentWithChildren;4,8318;53176
774;DeleteParentWithChildren;5,6656;57472
775;InsertParentWithChildren;3,9775;49304
775;GetParentsWithChildren;0,7988;24608
775;UpdateParentWithChildren;3,8234;53176
775;DeleteParentWithChildren;2,6939;57472
776;InsertParentWithChildren;4,3023;49304
776;GetParentsWithChildren;0,8194;24608
776;UpdateParentWithChildren;5,8423;53176
776;DeleteParentWithChildren;5,0687;57472
777;InsertParentWithChildren;4,2034;49304
777;GetParentsWithChildren;0,7133;24608
777;UpdateParentWithChildren;3,7740;53176
777;DeleteParentWithChildren;5,3764;57472
778;InsertParentWithChildren;3,6203;49304
778;GetParentsWithChildren;0,7104;24608
778;UpdateParentWithChildren;4,4731;53176
778;DeleteParentWithChildren;4,1625;57472
779;InsertParentWithChildren;3,2428;49304
779;GetParentsWithChildren;0,6244;24608
779;UpdateParentWithChildren;4,0673;49136
779;DeleteParentWithChildren;4,0504;57472
780;InsertParentWithChildren;3,5069;49304
780;GetParentsWithChildren;0,6916;24608
780;UpdateParentWithChildren;3,7806;49136
780;DeleteParentWithChildren;4,0388;57472
781;InsertParentWithChildren;3,8773;49304
781;GetParentsWithChildren;0,7019;24608
781;UpdateParentWithChildren;4,6599;49136
781;DeleteParentWithChildren;3,9200;57472
782;InsertParentWithChildren;5,6071;49304
782;GetParentsWithChildren;0,7129;24608
782;UpdateParentWithChildren;5,2376;49136
782;DeleteParentWithChildren;4,1265;57472
783;InsertParentWithChildren;5,9380;49304
783;GetParentsWithChildren;0,6887;24608
783;UpdateParentWithChildren;4,5297;53176
783;DeleteParentWithChildren;5,6327;57472
784;InsertParentWithChildren;6,4883;49304
784;GetParentsWithChildren;0,7855;24608
784;UpdateParentWithChildren;4,3829;53176
784;DeleteParentWithChildren;5,0318;57472
785;InsertParentWithChildren;5,6048;49304
785;GetParentsWithChildren;0,6862;24608
785;UpdateParentWithChildren;4,3614;53176
785;DeleteParentWithChildren;5,6315;57472
786;InsertParentWithChildren;5,2648;49304
786;GetParentsWithChildren;0,7935;24608
786;UpdateParentWithChildren;3,8160;53176
786;DeleteParentWithChildren;4,8041;57472
787;InsertParentWithChildren;5,9979;49304
787;GetParentsWithChildren;0,6789;24608
787;UpdateParentWithChildren;4,6235;53176
787;DeleteParentWithChildren;5,6421;57472
788;InsertParentWithChildren;5,4906;49304
788;GetParentsWithChildren;0,7760;24608
788;UpdateParentWithChildren;3,5158;53176
788;DeleteParentWithChildren;4,6181;57472
789;InsertParentWithChildren;5,4231;49304
789;GetParentsWithChildren;0,7015;24608
789;UpdateParentWithChildren;4,1517;53176
789;DeleteParentWithChildren;3,4990;57472
790;InsertParentWithChildren;5,6323;49304
790;GetParentsWithChildren;0,6899;24608
790;UpdateParentWithChildren;4,6756;53176
790;DeleteParentWithChildren;2,8820;57472
791;InsertParentWithChildren;4,0901;49304
791;GetParentsWithChildren;0,7926;24608
791;UpdateParentWithChildren;3,8983;53176
791;DeleteParentWithChildren;5,4694;57472
792;InsertParentWithChildren;4,0652;49304
792;GetParentsWithChildren;0,6760;24608
792;UpdateParentWithChildren;4,3785;53176
792;DeleteParentWithChildren;3,8125;57472
793;InsertParentWithChildren;4,0574;49304
793;GetParentsWithChildren;0,7174;24608
793;UpdateParentWithChildren;4,3861;53176
793;DeleteParentWithChildren;4,0176;57472
794;InsertParentWithChildren;5,3049;49304
794;GetParentsWithChildren;0,7874;24608
794;UpdateParentWithChildren;3,9580;53176
794;DeleteParentWithChildren;3,4488;57472
795;InsertParentWithChildren;5,4845;49304
795;GetParentsWithChildren;0,8057;24608
795;UpdateParentWithChildren;4,4519;53176
795;DeleteParentWithChildren;2,8687;57472
796;InsertParentWithChildren;4,3281;49304
796;GetParentsWithChildren;0,7106;24608
796;UpdateParentWithChildren;3,8709;53176
796;DeleteParentWithChildren;3,9620;57472
797;InsertParentWithChildren;4,7917;49304
797;GetParentsWithChildren;0,6452;24608
797;UpdateParentWithChildren;4,1731;53176
797;DeleteParentWithChildren;5,8091;57472
798;InsertParentWithChildren;6,8372;49304
798;GetParentsWithChildren;0,8141;20352
798;UpdateParentWithChildren;4,1504;53176
798;DeleteParentWithChildren;5,9232;57472
799;InsertParentWithChildren;3,1009;49304
799;GetParentsWithChildren;0,6651;24608
799;UpdateParentWithChildren;4,0869;53176
799;DeleteParentWithChildren;5,6564;53000
800;InsertParentWithChildren;6,1250;53352
800;GetParentsWithChildren;0,7686;20352
800;UpdateParentWithChildren;3,9521;53176
800;DeleteParentWithChildren;4,0428;57472
801;InsertParentWithChildren;5,8094;49304
801;GetParentsWithChildren;0,7147;24608
801;UpdateParentWithChildren;4,6803;53176
801;DeleteParentWithChildren;5,4647;57472
802;InsertParentWithChildren;3,4938;49304
802;GetParentsWithChildren;0,7894;24608
802;UpdateParentWithChildren;3,9850;53176
802;DeleteParentWithChildren;3,6640;57472
803;InsertParentWithChildren;3,8154;49304
803;GetParentsWithChildren;0,6610;24608
803;UpdateParentWithChildren;3,8600;53176
803;DeleteParentWithChildren;4,1862;57472
804;InsertParentWithChildren;6,2037;49304
804;GetParentsWithChildren;0,8052;24608
804;UpdateParentWithChildren;3,7970;53176
804;DeleteParentWithChildren;3,5961;57472
805;InsertParentWithChildren;5,5814;49304
805;GetParentsWithChildren;0,7394;24608
805;UpdateParentWithChildren;4,8437;53176
805;DeleteParentWithChildren;6,4410;57472
806;InsertParentWithChildren;3,3548;49304
806;GetParentsWithChildren;0,8727;24608
806;UpdateParentWithChildren;4,1716;53176
806;DeleteParentWithChildren;4,5615;57472
807;InsertParentWithChildren;4,2988;49304
807;GetParentsWithChildren;0,8274;24608
807;UpdateParentWithChildren;5,8435;53176
807;DeleteParentWithChildren;6,2100;57472
808;InsertParentWithChildren;3,2361;49304
808;GetParentsWithChildren;0,7065;24608
808;UpdateParentWithChildren;3,7982;53176
808;DeleteParentWithChildren;5,8458;57472
809;InsertParentWithChildren;6,5681;49304
809;GetParentsWithChildren;0,9409;24608
809;UpdateParentWithChildren;4,0649;53176
809;DeleteParentWithChildren;4,6243;57472
810;InsertParentWithChildren;4,3316;49304
810;GetParentsWithChildren;0,7109;24608
810;UpdateParentWithChildren;3,5972;53176
810;DeleteParentWithChildren;5,3189;57472
